"Q1. Currently, do you allow personal devices in your classroom to be used by students for educational purposes on a daily basis? ","Q2. How important is the integration of technology to your everyday teaching practices?  (e.g., showing a YouTube video as an example, Google Classroom, Kahoot, etc.)",Q3. Does your school have a phone policy?,"Q4. Under your school’s phone policy, when are students allowed to use their phones at school? Select all that apply.",Q5. How does your school currently restrict access to phones? Select all that apply.,"Q6. Overall, how satisfied are you with your school's phone policy? ",Q7. How consistently do teachers and staff enforce your school's phone policy? Give your best guess. ,Q8. What percentage of your students are using their phone when they shouldn’t be? Give your best guess. ,"Q9. In your opinion, should your school's phone policy be more or less restrictive than it is now?",Q10. What challenges have you faced with implementing and/or enforcing the phone policy? ,Q11. Do you have any suggestions for overcoming those barriers?,Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Seem interested in school],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Maintain positive and respectful relationships with each other],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Seem to care about grades],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Have good attendance],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Participate in class discussions/activities],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Need external disciplinary policies to behave],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Are respectful to staff],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Persist when tasks are challenging],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Demonstrate appropriate effort for task],Q12. Please rate the extent to which you agree that the following statements apply to a significant number of your students.  A significant number of my students… [Are self-motivated],Q13. Please rate the extent to which the following statements apply to your relationship with your students in general.  [I share warm relationships with my students.],Q13. Please rate the extent to which the following statements apply to your relationship with your students in general.  [My students and I always seem to be struggling with each other.],Q13. Please rate the extent to which the following statements apply to your relationship with your students in general.  [Dealing with my students drains my energy.],Q13. Please rate the extent to which the following statements apply to your relationship with your students in general.  [My students' feelings toward me can be unpredictable or can change suddenly.],Q13. Please rate the extent to which the following statements apply to your relationship with your students in general.  [My interactions with my students make me feel effective and confident.],Q13. Please rate the extent to which the following statements apply to your relationship with your students in general.  [My students seem to feel secure with me.],Q14. Please indicate how often these behaviors occur from a significant number of your students. [Have difficulty staying on task],Q14. Please indicate how often these behaviors occur from a significant number of your students. [Yell or scream],Q14. Please indicate how often these behaviors occur from a significant number of your students. [Are easily distracted],Q14. Please indicate how often these behaviors occur from a significant number of your students. [Fail to finish tasks or projects],Q14. Please indicate how often these behaviors occur from a significant number of your students. [Act defiant when told to do something],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [Adults who work in this school care about the students.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [Teachers care about their students.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [Students are friendly with each other.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [Students care about each other.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [Teachers show respect towards parents.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [Teachers listen to the concerns of parents.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [Students feel safe.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [The school rules are fair.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [This school makes it clear how students are expected to act.],Q15. Please read each statement and mark the response that best shows how much you agree. In this school… [Students know how they are expected to act.],Q16. Please indicate how strongly you agree or disagree with the following statements about your experience as a teacher at this school.  [I am satisfied with my co-workers’ competence.],Q16. Please indicate how strongly you agree or disagree with the following statements about your experience as a teacher at this school.  [I am satisfied with the behavior among my students.],Q16. Please indicate how strongly you agree or disagree with the following statements about your experience as a teacher at this school.  [I am satisfied with my parent interactions at my school.],Q16. Please indicate how strongly you agree or disagree with the following statements about your experience as a teacher at this school.  [I feel supported by my school’s  administration with respect to our phone policy.],Q16. Please indicate how strongly you agree or disagree with the following statements about your experience as a teacher at this school.  [I enjoy teaching.],Q16. Please indicate how strongly you agree or disagree with the following statements about your experience as a teacher at this school.  [I get frustrated during my time teaching in the classroom.],Q16. Please indicate how strongly you agree or disagree with the following statements about your experience as a teacher at this school.  [Teaching often drains my energy.],Q17. Please rate the extent to which you agree with the following statements about your relationships with the administration at your school. [I feel supported by the administration at my school.],Q17. Please rate the extent to which you agree with the following statements about your relationships with the administration at your school. [I get along well with the administration at my school.],Q17. Please rate the extent to which you agree with the following statements about your relationships with the administration at your school. [I feel connected to the administration at my school.],"Q18. The following statements are about your overall experiences with the parents of your students. Please read each item and rate the degree to which you agree or disagree with the statement. [In general, I feel comfortable talking with my students' parents.]","Q18. The following statements are about your overall experiences with the parents of your students. Please read each item and rate the degree to which you agree or disagree with the statement. [In general, my students' parents feel comfortable talking with me.]","Q18. The following statements are about your overall experiences with the parents of your students. Please read each item and rate the degree to which you agree or disagree with the statement. [In general, I enjoy talking with my students' parents.]","Q18. The following statements are about your overall experiences with the parents of your students. Please read each item and rate the degree to which you agree or disagree with the statement. [In general, I have confidence in my students' parents.]","Q18. The following statements are about your overall experiences with the parents of your students. Please read each item and rate the degree to which you agree or disagree with the statement. [In general, parents think I am doing good things for their children.]",Q19. Please rate your level of agreement with the following statements about your stress at school. I feel stressed for…  [not having support from the administrators at my school.],Q19. Please rate your level of agreement with the following statements about your stress at school. I feel stressed for…  [not having support from colleagues at my school.],Q19. Please rate your level of agreement with the following statements about your stress at school. I feel stressed for…  [having to manage student behaviors.],Q19. Please rate your level of agreement with the following statements about your stress at school. I feel stressed for…  [having too much teaching work to do.],"Q19. Please rate your level of agreement with the following statements about your stress at school. I feel stressed for…  [not having enough time to complete my teaching work (e.g., preparing, teaching the curricular content).]",Q19. Please rate your level of agreement with the following statements about your stress at school. I feel stressed for…  [not being able to meet the diverse learning needs of my students.],Q19. Please rate your level of agreement with the following statements about your stress at school. I feel stressed for…  [not doing a good job with my teaching.],Q20. Please rate how often you experience the following: [I feel emotionally drained from my work.],Q20. Please rate how often you experience the following: [I feel used up at the end of the workday.],Q20. Please rate how often you experience the following: [I feel fatigued when I get up in the morning and have to face another day on the job.],Q20. Please rate how often you experience the following: [Working with people all day is really a strain for me.],Q20. Please rate how often you experience the following: [I feel burned out from my work.],Q20. Please rate how often you experience the following: [I feel like I'm at the end of my rope.],Q21. What grade level(s) do you primarily teach? ,Q22. Area(s) taught: (Mark all that apply),Q23. At what academic level do you teach the majority of your classes?,"Q24. How many total years of experience do you have working in education (any role)?

Years: ",Q25. What is your gender?,Q26. With which racial/ethnic groups do you identify? You can select more than one.,"Q27. Please share any other major changes at this school within the past school year that might have affected student behavior or school climate (e.g., policy changes, large student turnover, etc.). ",Q28. Please share any other thoughts you have about your school's phone policy.,Q29. Is there anything else you want to share with us? ,"Q1. Overall, how would you say this new phone policy has changed your school?",Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Students seem more focused in class.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Students seem less distracted.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Students have developed better social skills.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Students have formed closer bonds with their peers.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Students are being left out or excluded more.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Students seem more anxious without their phones.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Students have talked to more people during lunch or breaks.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Students seem less pressured to check their phones.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [There have been fewer discipline problems at my school.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [There seems to be less social drama between students.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Academic outcomes have improved.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Class disruptions have declined.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Lack of smartphone access in class has impaired teaching.],Q2. Please rate your agreement with the following statements about your students’ behavior or feelings since the _____ [school to add] policy was introduced. “Since the new phone policy that was introduced in _______ [school to add] … [Nothing has really changed for students.]
No,Very,No,At recess,"Students keep their phones, but phones must be out of sight ('no-show')",50%,70%,100% (all of them),I prefer not to answer,,"Fermentum proin suspendisse, pede rutrum! Bibendum mattis phasellus ac at temporibus tempus. Proin.",Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Does not really apply,Does not really apply,Applies somewhat,Applies somewhat,Definitely does not apply,Does not really apply,Applies somewhat,Never,Never,Never,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly disagree,Disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Neither agree nor disagree,Often,Often,Often,Rarely,Rarely,Sometimes,6,Social Studies,"Advanced Placement (AP), International Baccalaureate (IB), or Dual Credit",29,Male,,,,,,Somewhat agree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree
Yes,Very,Yes,Never (only before the first bell and after the last bell),Other,60%,0% (none of the time),0% (none),The policy should be much less restrictive,,"Arcu sit mi risus laoreet, urna in, pellentesque fringilla magnis. Iaculis massa suspendisse.",Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat agree,Definitely does not apply,Definitely does not apply,Neutral; not sure,Definitely does not apply,Definitely does not apply,Does not really apply,Does not really apply,Rarely,Rarely,Rarely,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Strongly disagree,Agree,Agree,Neither agree nor disagree,Disagree,Agree,Strongly disagree,Agree,Neither agree nor disagree,Agree,Disagree,Always,Always,Always,Sometimes,Never,Never,6,"Connections / Specials (e.g., Art, PE, Band, Music)",Remedial,2,Female,,,,,,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree
Yes,Slightly,Yes,During class,"Students keep their phones, but phones must be out of sight ('no-show')",100% (completely satisfied),80%,40%,The policy is just right,,"Aliquet a est sem quam pharetra potenti, ridiculus pharetra laoreet.",Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Applies somewhat,Applies somewhat,Applies somewhat,Applies somewhat,Neutral; not sure,Definitely applies,Definitely applies,Sometimes,Sometimes,Sometimes,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly disagree,Disagree,Neither agree nor disagree,Agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Strongly disagree,Often,Often,Often,Sometimes,Never,Sometimes,6,Special Education,Regular,32,Male,,,,,,Somewhat agree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree
Yes,Not at all,Yes,Each teacher/staff member decides,Other,60%,100% (all of the time),80%,The policy should be much less restrictive,,"Elit est fermentum nullam. Sodales mauris iaculis? Suspendisse eleifend temporibus curabitur atque, lorem. Metus.",Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly agree,Does not really apply,Does not really apply,Applies somewhat,Definitely does not apply,Applies somewhat,Neutral; not sure,Applies somewhat,Often,Often,Often,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Agree,Agree,Disagree,Neither agree nor disagree,Disagree,Often,Often,Often,Rarely,Never,Sometimes,6,I prefer not to answer,Honors,26,Male,,,,,,Somewhat disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree
No,Slightly,No,Other,Students keep their phones in their lockers (lockers only),20%,70%,30%,The policy should be a little less restrictive,,Id augue ipsum donec tortor malesuada? Molestie ante accumsan tempus. Sagittis! Orci lacus gravida.,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Definitely does not apply,Definitely does not apply,Does not really apply,Does not really apply,Applies somewhat,Definitely applies,Neutral; not sure,Always,Always,Always,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Neither agree nor disagree,Disagree,Agree,Often,Often,Often,Often,Often,Always,6,Other:,"Advanced Placement (AP), International Baccalaureate (IB), or Dual Credit",6,Female,,,,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree
Yes,Somewhat,Yes,During class,Other,100% (completely satisfied),20%,20%,The policy should be much less restrictive,,"Blandit. Primis etiam neque consectetuer. Aliquet, neque non massa dui integer praesent interdum.",Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat disagree,Definitely does not apply,Definitely does not apply,Definitely does not apply,Does not really apply,Does not really apply,Definitely applies,Applies somewhat,Never,Never,Never,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Disagree,Agree,Agree,Agree,Strongly disagree,Always,Always,Always,Never,Rarely,Rarely,7,English Language Arts (ELA),Remedial,9,Male,,,,,,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree
No,Not at all,No,Never (only before the first bell and after the last bell),My school doesn't have a phone collection policy,70%,80%,30%,I prefer not to answer,,"Diam leo vulputate ultricies fusce placerat dolorem gravida leo nibh id vehicula, non.",Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Neutral; not sure,Neutral; not sure,Definitely applies,Neutral; not sure,Neutral; not sure,Definitely does not apply,Neutral; not sure,Rarely,Rarely,Rarely,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly agree,Somewhat agree,Disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Sometimes,Sometimes,Sometimes,Never,Never,Often,8,Math,Regular,2,Female,,,,,,Strongly disagree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree
No,Slightly,No,Other,Students keep their phones in their lockers (lockers only),40%,30%,10%,The policy should be a little less restrictive,,Metus nec? Dictumst potenti vivamus sollicitudin sit. Lorem! Duis ultrices mauris nec.,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Neutral; not sure,Neutral; not sure,Definitely does not apply,Definitely applies,Neutral; not sure,Definitely does not apply,Applies somewhat,Sometimes,Sometimes,Sometimes,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Disagree,Strongly agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Always,Always,Always,Often,Never,Rarely,9,Science,Honors,1,Male,,,,,,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat disagree
No,Somewhat,No,During class,Students keep their phones in their lockers (lockers only),40%,30%,40%,The policy should be much more restrictive,,Atque neque commodo metus sit ullamcorper bibendum odio vivamus nec mattis accumsan quis tempus interdum.,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neutral; not sure,Neutral; not sure,Neutral; not sure,Applies somewhat,Definitely applies,Definitely applies,Applies somewhat,Often,Often,Often,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,7,Social Studies,"Advanced Placement (AP), International Baccalaureate (IB), or Dual Credit",38,Female,,,,,,Strongly agree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree
No,Slightly,No,Other,Students keep their phones on their person in a locked pouch (such as a Yondr),50%,50% (half of the time),0% (none),The policy should be much more restrictive,,Nullam rhoncus. Sollicitudin quam. Dolor sed pede convallis. Bibendum tempus etiam proin.,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Definitely applies,Definitely applies,Definitely applies,Definitely applies,Does not really apply,Definitely does not apply,Definitely applies,Never,Never,Never,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Agree,Strongly disagree,Agree,Disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Always,Always,Always,Sometimes,Sometimes,Often,8,"Connections / Specials (e.g., Art, PE, Band, Music)",Remedial,10,Male,,,,,,Strongly disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree
No,Slightly,No,During class,My school doesn't have a phone collection policy,20%,40%,40%,The policy should be much less restrictive,,"Ipsum ab, massa montes platea! Laoreet vehicula pellentesque porttitor! Consequat.",Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Definitely does not apply,Definitely does not apply,Definitely applies,Neutral; not sure,Definitely applies,Definitely applies,Definitely applies,Rarely,Rarely,Rarely,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Agree,Agree,Disagree,Agree,Strongly disagree,Neither agree nor disagree,Disagree,Strongly agree,Disagree,Strongly disagree,Often,Often,Often,Rarely,Never,Often,9,Special Education,Regular,34,Female,,,,,,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly disagree
Yes,Not at all,Yes,Each teacher/staff member decides,My school doesn't have a phone collection policy,10%,40%,60%,The policy should be much more restrictive,,Ultricies ut. Mi vehicula dictumst leo maecenas wisi eleifend mattis augue fermentum.,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neutral; not sure,Neutral; not sure,Definitely does not apply,Definitely does not apply,Definitely applies,Does not really apply,Neutral; not sure,Sometimes,Sometimes,Sometimes,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly disagree,Disagree,Strongly disagree,Neither agree nor disagree,Disagree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Disagree,Never,Never,Never,Never,Always,Often,10,I prefer not to answer,Honors,6,Male,,,,,,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree
Yes,Not at all,Yes,Other,My school doesn't have a phone collection policy,0% (not at all satisfied),90%,100% (all of them),The policy should be a little more restrictive,,Elit mattis ligula vel faucibus. In tempor dolorem posuere amet dictumst eleifend.,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Definitely applies,Definitely applies,Does not really apply,Definitely does not apply,Definitely applies,Neutral; not sure,Definitely does not apply,Often,Often,Often,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Strongly disagree,Disagree,Sometimes,Sometimes,Sometimes,Rarely,Often,Rarely,11,Other:,"Advanced Placement (AP), International Baccalaureate (IB), or Dual Credit",36,Female,,,,,,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree
